"county","order","family","genus","scientificName","observations","lastcollected"
"Middlesex","Alismatales","Potamogetonaceae","Potamogeton","Potamogeton pusillus",37,2005
"Middlesex","Alismatales","Potamogetonaceae","Potamogeton","Potamogeton epihydrus",32,2005
"Middlesex","Alismatales","Potamogetonaceae","Potamogeton","Potamogeton bicupulatus",23,2006
"Middlesex","Nymphaeales","Nymphaeaceae","Nymphaea","Nymphaea odorata",20,2005
"Middlesex","Fabales","Fabaceae","Amorpha","Amorpha fruticosa",18,2000
"Middlesex","Lamiales","Lentibulariaceae","Utricularia","Utricularia gibba",18,2007
"Middlesex","Alismatales","Potamogetonaceae","Potamogeton","Potamogeton pulcher",16,2005
"Middlesex","Saxifragales","Haloragaceae","Myriophyllum","Myriophyllum heterophyllum",16,2007
"Middlesex","Alismatales","Hydrocharitaceae","Elodea","Elodea nuttallii",15,2009
"Middlesex","Alismatales","Hydrocharitaceae","Najas","Najas flexilis",15,2005
"Middlesex","Alismatales","Potamogetonaceae","Potamogeton","Potamogeton crispus",15,2005
"Middlesex","Lamiales","Lentibulariaceae","Utricularia","Utricularia purpurea",15,2005
"Middlesex","Poales","Cyperaceae","Eleocharis","Eleocharis obtusa",15,2001
"Middlesex","Cornales","Cornaceae","Cornus","Cornus amomum",14,2001
"Middlesex","Lamiales","Lentibulariaceae","Utricularia","Utricularia vulgaris",14,2005
"Middlesex","Lamiales","Plantaginaceae","Gratiola","Gratiola aurea",14,2005
"Middlesex","Nymphaeales","Cabombaceae","Cabomba","Cabomba caroliniana",14,2005
"Middlesex","Alismatales","Potamogetonaceae","Potamogeton","Potamogeton spirillus",13,2006
"Middlesex","Asterales","Asteraceae","Polymnia","Polymnia canadensis",13,1985
"Middlesex","Ceratophyllales","Ceratophyllaceae","Ceratophyllum","Ceratophyllum demersum",13,2004
"Middlesex","Alismatales","Alismataceae","Sagittaria","Sagittaria latifolia",12,1999
"Middlesex","Asterales","Asteraceae","Antennaria","Antennaria plantaginifolia",12,2014
"Middlesex","Equisetales","Equisetaceae","Equisetum","Equisetum fluviatile",12,1993
"Middlesex","Lamiales","Lentibulariaceae","Utricularia","Utricularia geminiscapa",12,2005
"Middlesex","Poales","Cyperaceae","Schoenoplectus","Schoenoplectus fluviatilis",12,1991
"Middlesex","Poales","Poaceae","Panicum","Panicum virgatum",12,1993
"Middlesex","Polypodiales","Dryopteridaceae","Cystopteris","Cystopteris tenuis",12,1992
"Middlesex","Saxifragales","Haloragaceae","Myriophyllum","Myriophyllum spicatum",12,2009
"Middlesex","Saxifragales","Haloragaceae","Proserpinaca","Proserpinaca palustris",12,2005
"Middlesex","Asterales","Menyanthaceae","Nymphoides","Nymphoides cordata",11,2005
"Middlesex","Ericales","Myrsinaceae","Lysimachia","Lysimachia terrestris",11,1993
"Middlesex","Poales","Cyperaceae","Carex","Carex lurida",11,1985
"Middlesex","Alismatales","Potamogetonaceae","Potamogeton","Potamogeton natans",10,2005
"Middlesex","Alismatales","Potamogetonaceae","Potamogeton","Potamogeton perfoliatus",10,2005
"Middlesex","Alismatales","Potamogetonaceae","Potamogeton","Potamogeton vaseyi",10,2008
"Middlesex","Asparagales","Orchidaceae","Pogonia","Pogonia ophioglossoides",10,1991
"Middlesex","Crossosomatales","Staphyleaceae","Staphylea","Staphylea trifolia",10,1995
"Middlesex","Laurales","Lauraceae","Lindera","Lindera benzoin",10,1999
"Middlesex","Malpighiales","Violaceae","Viola","Viola lanceolata",10,1990
"Middlesex","Nymphaeales","Cabombaceae","Brasenia","Brasenia schreberi",10,2005
"Middlesex","Asparagales","Orchidaceae","Isotria","Isotria verticillata",9,1940
"Middlesex","Asterales","Campanulaceae","Lobelia","Lobelia cardinalis",9,1993
"Middlesex","Brassicales","Brassicaceae","Arabis","Arabis laevigata",9,1991
"Middlesex","Caryophyllales","Caryophyllaceae","Minuartia","Minuartia glabra",9,1989
"Middlesex","Ericales","Ericaceae","Vaccinium","Vaccinium macrocarpon",9,1992
"Middlesex","Fagales","Fagaceae","Quercus","Quercus ilicifolia",9,1990
"Middlesex","Lamiales","Lamiaceae","Monarda","Monarda fistulosa",9,1993
"Middlesex","Nymphaeales","Nymphaeaceae","Nuphar","Nuphar advena",9,1993
"Middlesex","Poales","Poaceae","Poa","Poa compressa",9,2001
"Middlesex","Poales","Poaceae","Spartina","Spartina pectinata",9,1990
"Middlesex","Polypodiales","Dryopteridaceae","Dryopteris","Dryopteris marginalis",9,1993
"Middlesex","Selaginellales","Selaginellaceae","Selaginella","Selaginella rupestris",9,1991
"Middlesex","Alismatales","Alismataceae","Sagittaria","Sagittaria graminea",8,1999
"Middlesex","Alismatales","Alismataceae","Sagittaria","Sagittaria montevidensis",8,2000
"Middlesex","Alismatales","Hydrocharitaceae","Vallisneria","Vallisneria americana",8,2005
"Middlesex","Alismatales","Zannichelliaceae","Zannichellia","Zannichellia palustris",8,2009
"Middlesex","Asparagales","Iridaceae","Iris","Iris prismatica",8,1993
"Middlesex","Asterales","Asteraceae","Bidens","Bidens laevis",8,1990
"Middlesex","Asterales","Asteraceae","Hieracium","Hieracium paniculatum",8,1992
"Middlesex","Commelinales","Pontederiaceae","Pontederia","Pontederia cordata",8,2008
"Middlesex","Fabales","Fabaceae","Strophostyles","Strophostyles helvola",8,1990
"Middlesex","Fabales","Polygalaceae","Polygala","Polygala sanguinea",8,1992
"Middlesex","Gentianales","Gentianaceae","Sabatia","Sabatia stellaris",8,1955
"Middlesex","Lamiales","Lamiaceae","Scutellaria","Scutellaria lateriflora",8,1990
"Middlesex","Lamiales","Lentibulariaceae","Utricularia","Utricularia radiata",8,2005
"Middlesex","Lamiales","Phrymaceae","Mimulus","Mimulus ringens",8,1990
"Middlesex","Malpighiales","Hypericaceae","Hypericum","Hypericum gentianoides",8,1992
"Middlesex","Myrtales","Onagraceae","Ludwigia","Ludwigia palustris",8,2005
"Middlesex","Poales","Cyperaceae","Carex","Carex digitalis",8,1993
"Middlesex","Poales","Cyperaceae","Eleocharis","Eleocharis acicularis",8,2005
"Middlesex","Poales","Cyperaceae","Schoenoplectus","Schoenoplectus americanus",8,1995
"Middlesex","Poales","Eriocaulaceae","Eriocaulon","Eriocaulon septangulare",8,1990
"Middlesex","Poales","Poaceae","Dichanthelium","Dichanthelium lanuginosum",8,1957
"Middlesex","Poales","Poaceae","Dichanthelium","Dichanthelium oligosanthes",8,1957
"Middlesex","Poales","Poaceae","Hystrix","Hystrix patula",8,1980
"Middlesex","Poales","Poaceae","Zizania","Zizania aquatica",8,1990
"Middlesex","Poales","Xyridaceae","Xyris","Xyris difformis",8,2008
"Middlesex","Ranunculales","Ranunculaceae","Ranunculus","Ranunculus abortivus",8,1977
"Middlesex","Ranunculales","Ranunculaceae","Ranunculus","Ranunculus bulbosus",8,2002
"Middlesex","Rosales","Rosaceae","Geum","Geum canadense",8,1990
"Middlesex","Sapindales","Aceraceae","Acer","Acer rubrum",8,2001
"Middlesex","Schizaeales","Schizaeaceae","Lygodium","Lygodium palmatum",8,1990
"Middlesex","Alismatales","Araceae","Peltandra","Peltandra virginica",7,1976
"Middlesex","Alismatales","Potamogetonaceae","Potamogeton","Potamogeton foliosus",7,2007
"Middlesex","Alismatales","Potamogetonaceae","Potamogeton","Potamogeton gramineus",7,2006
"Middlesex","Apiales","Apiaceae","Sanicula","Sanicula marilandica",7,1990
"Middlesex","Apiales","Araliaceae","Aralia","Aralia nudicaulis",7,1976
"Middlesex","Asterales","Asteraceae","Helenium","Helenium autumnale",7,1984
"Middlesex","Caryophyllales","Droseraceae","Drosera","Drosera intermedia",7,1990
"Middlesex","Caryophyllales","Polygonaceae","Persicaria","Persicaria hydropiperoides",7,2009
"Middlesex","Dioscoreales","Dioscoreaceae","Dioscorea","Dioscorea villosa",7,1990
"Middlesex","Dipsacales","Adoxaceae","Viburnum","Viburnum acerifolium",7,2008
"Middlesex","Ericales","Ericaceae","Rhododendron","Rhododendron nudiflorum",7,1990
"Middlesex","Ericales","Myrsinaceae","Lysimachia","Lysimachia ciliata",7,1993
"Middlesex","Fagales","Betulaceae","Alnus","Alnus rugosa",7,1983
"Middlesex","Gentianales","Rubiaceae","Cephalanthus","Cephalanthus occidentalis",7,1993
"Middlesex","Lamiales","Lamiaceae","Teucrium","Teucrium canadense",7,1991
"Middlesex","Lamiales","Orobanchaceae","Melampyrum","Melampyrum lineare",7,1991
"Middlesex","Lamiales","Plantaginaceae","Callitriche","Callitriche heterophylla",7,2006
"Middlesex","Laurales","Lauraceae","Sassafras","Sassafras albidum",7,2008
"Middlesex","Liliales","Liliaceae","Erythronium","Erythronium americanum",7,1999
"Middlesex","Malpighiales","Linaceae","Linum","Linum virginianum",7,1990
"Middlesex","Malpighiales","Salicaceae","Salix","Salix nigra",7,1990
"Middlesex","Myrtales","Melastomataceae","Rhexia","Rhexia virginica",7,1996
"Middlesex","Ophioglossales","Ophioglossaceae","Botrychium","Botrychium virginianum",7,1993
"Middlesex","Poales","Cyperaceae","Dulichium","Dulichium arundinaceum",7,1983
"Middlesex","Poales","Cyperaceae","Schoenoplectus","Schoenoplectus validus",7,1990
"Middlesex","Poales","Cyperaceae","Scirpus","Scirpus cyperinus",7,1990
"Middlesex","Poales","Juncaceae","Juncus","Juncus canadensis",7,1992
"Middlesex","Poales","Juncaceae","Juncus","Juncus marginatus",7,1990
"Middlesex","Poales","Poaceae","Anthoxanthum","Anthoxanthum odoratum",7,1993
"Middlesex","Poales","Poaceae","Bromus","Bromus purgans",7,1957
"Middlesex","Poales","Poaceae","Dichanthelium","Dichanthelium clandestinum",7,1990
"Middlesex","Poales","Poaceae","Phleum","Phleum pratense",7,1957
"Middlesex","Polypodiales","Thelypteridaceae","Thelypteris","Thelypteris simulata",7,1990
"Middlesex","Sapindales","Aceraceae","Acer","Acer saccharinum",7,1990
"Middlesex","","Ruscaceae","Maianthemum","Maianthemum racemosa",6,2008
"Middlesex","","Ruscaceae","Uvularia","Uvularia perfoliata",6,1982
"Middlesex","Alismatales","Araceae","Arisaema","Arisaema dracontium",6,1991
"Middlesex","Alismatales","Potamogetonaceae","Potamogeton","Potamogeton nodosus",6,1999
"Middlesex","Alismatales","Potamogetonaceae","Potamogeton","Potamogeton robbinsii",6,2005
"Middlesex","Apiales","Araliaceae","Aralia","Aralia spinosa",6,2007
"Middlesex","Asparagales","Iridaceae","Iris","Iris versicolor",6,1983
"Middlesex","Asterales","Asteraceae","Rudbeckia","Rudbeckia laciniata",6,1990
"Middlesex","Caryophyllales","Amaranthaceae","Amaranthus","Amaranthus cannabinus",6,1990
"Middlesex","Commelinales","Haemodoraceae","Lachnanthes","Lachnanthes tinctoria",6,1929
"Middlesex","Equisetales","Equisetaceae","Equisetum","Equisetum arvense",6,1992
"Middlesex","Ericales","Ericaceae","Chimaphila","Chimaphila maculata",6,2008
"Middlesex","Ericales","Ericaceae","Epigaea","Epigaea repens",6,2008
"Middlesex","Ericales","Ericaceae","Monotropa","Monotropa uniflora",6,2001
"Middlesex","Ericales","Ericaceae","Rhododendron","Rhododendron viscosum",6,1991
"Middlesex","Fagales","Betulaceae","Betula","Betula lenta",6,1976
"Middlesex","Fagales","Fagaceae","Fagus","Fagus grandifolia",6,2008
"Middlesex","Gentianales","Apocynaceae","Asclepias","Asclepias incarnata",6,1981
"Middlesex","Gentianales","Apocynaceae","Asclepias","Asclepias verticillata",6,1976
"Middlesex","Gentianales","Rubiaceae","Houstonia","Houstonia caerulea",6,1981
"Middlesex","Geraniales","Geraniaceae","Geranium","Geranium carolinianum",6,1984
"Middlesex","Lamiales","Lamiaceae","Mentha","Mentha arvensis",6,1990
"Middlesex","Lamiales","Linderniaceae","Lindernia","Lindernia dubia",6,1984
"Middlesex","Lamiales","Plantaginaceae","Plantago","Plantago major",6,2007
"Middlesex","Malpighiales","Clusiaceae","Triadenum","Triadenum virginicum",6,1981
"Middlesex","Malpighiales","Salicaceae","Salix","Salix interior",6,1981
"Middlesex","Malpighiales","Violaceae","Viola","Viola palmata",6,2002
"Middlesex","Malpighiales","Violaceae","Viola","Viola primulifolia",6,1990
"Middlesex","Myrtales","Lythraceae","Lythrum","Lythrum salicaria",6,1998
"Middlesex","Myrtales","Onagraceae","Ludwigia","Ludwigia alternifolia",6,1990
"Middlesex","Myrtales","Onagraceae","Oenothera","Oenothera biennis",6,2007
"Middlesex","Piperales","Aristolochiaceae","Aristolochia","Aristolochia serpentaria",6,1998
"Middlesex","Poales","Cyperaceae","Carex","Carex folliculata",6,1991
"Middlesex","Poales","Cyperaceae","Carex","Carex intumescens",6,1990
"Middlesex","Poales","Cyperaceae","Carex","Carex laxiflora",6,1990
"Middlesex","Poales","Cyperaceae","Carex","Carex lupulina",6,1983
"Middlesex","Poales","Cyperaceae","Carex","Carex rosea",6,1990
"Middlesex","Poales","Cyperaceae","Carex","Carex stricta",6,1993
"Middlesex","Poales","Cyperaceae","Carex","Carex subulata",6,1916
"Middlesex","Poales","Cyperaceae","Carex","Carex swanii",6,1990
"Middlesex","Poales","Cyperaceae","Fimbristylis","Fimbristylis autumnalis",6,1990
"Middlesex","Poales","Juncaceae","Juncus","Juncus acuminatus",6,1990
"Middlesex","Poales","Poaceae","Dichanthelium","Dichanthelium dichotomum",6,1990
"Middlesex","Poales","Poaceae","Elymus","Elymus virginicus",6,1990
"Middlesex","Poales","Poaceae","Festuca","Festuca ovina",6,1984
"Middlesex","Poales","Poaceae","Leersia","Leersia virginica",6,2004
"Middlesex","Poales","Poaceae","Panicum","Panicum lanuginosum",6,1957
"Middlesex","Poales","Poaceae","Phalaris","Phalaris arundinacea",6,2001
"Middlesex","Poales","Poaceae","Vulpia","Vulpia octoflora",6,1985
"Middlesex","Poales","Typhaceae","Sparganium","Sparganium americanum",6,1991
"Middlesex","Polypodiales","Dryopteridaceae","Polystichum","Polystichum acrostichoides",6,1993
"Middlesex","Sapindales","Aceraceae","Acer","Acer spicatum",6,1983
"Middlesex","Solanales","Solanaceae","Solanum","Solanum dulcamara",6,1994
"Middlesex","","Alliaceae","Allium","Allium canadense",5,1983
"Middlesex","Acorales","Acoraceae","Acorus","Acorus calamus",5,1990
"Middlesex","Alismatales","Hydrocharitaceae","Elodea","Elodea canadensis",5,2009
"Middlesex","Alismatales","Hydrocharitaceae","Najas","Najas gracillima",5,2004
"Middlesex","Alismatales","Juncaginaceae","Triglochin","Triglochin maritima",5,1990
"Middlesex","Apiales","Apiaceae","Osmorhiza","Osmorhiza longistylis",5,1988
"Middlesex","Apiales","Araliaceae","Aralia","Aralia racemosa",5,1990
"Middlesex","Asparagales","Orchidaceae","Arethusa","Arethusa bulbosa",5,1940
"Middlesex","Asparagales","Orchidaceae","Calopogon","Calopogon pulchellus",5,1976
"Middlesex","Asparagales","Orchidaceae","Liparis","Liparis liliifolia",5,1938
"Middlesex","Asterales","Asteraceae","Achillea","Achillea millefolium",5,2001
"Middlesex","Asterales","Asteraceae","Aster","Aster pilosus",5,1992
"Middlesex","Asterales","Asteraceae","Aster","Aster tenuifolius",5,1945
"Middlesex","Asterales","Asteraceae","Bidens","Bidens eatoni",5,2006
"Middlesex","Asterales","Asteraceae","Eupatorium","Eupatorium hyssopifolium",5,1990
"Middlesex","Asterales","Asteraceae","Hieracium","Hieracium gronovii",5,1984
"Middlesex","Asterales","Asteraceae","Hieracium","Hieracium scabrum",5,1984
"Middlesex","Asterales","Asteraceae","Senecio","Senecio obovatus",5,1983
"Middlesex","Asterales","Asteraceae","Solidago","Solidago canadensis",5,1990
"Middlesex","Asterales","Asteraceae","Solidago","Solidago rugosa",5,1983
"Middlesex","Asterales","Campanulaceae","Campanula","Campanula aparinoides",5,1990
"Middlesex","Brassicales","Brassicaceae","Rorippa","Rorippa palustris",5,1990
"Middlesex","Caryophyllales","Amaranthaceae","Atriplex","Atriplex patula",5,1984
"Middlesex","Caryophyllales","Polygonaceae","Polygonum","Polygonum tenue",5,1983
"Middlesex","Caryophyllales","Polygonaceae","Rumex","Rumex verticillatus",5,1990
"Middlesex","Celastrales","Celastraceae","Celastrus","Celastrus orbiculatus",5,2003
"Middlesex","Commelinales","Pontederiaceae","Heteranthera","Heteranthera dubia",5,2005
"Middlesex","Cornales","Cornaceae","Cornus","Cornus racemosa",5,1984
"Middlesex","Dipsacales","Caprifoliaceae","Diervilla","Diervilla lonicera",5,1990
"Middlesex","Dipsacales","Caprifoliaceae","Lonicera","Lonicera dioica",5,2003
"Middlesex","Dipsacales","Caprifoliaceae","Lonicera","Lonicera japonica",5,2001
"Middlesex","Equisetales","Equisetaceae","Equisetum","Equisetum hyemale",5,1991
"Middlesex","Ericales","Balsaminaceae","Impatiens","Impatiens capensis",5,1987
"Middlesex","Ericales","Ericaceae","Vaccinium","Vaccinium corymbosum",5,1991
"Middlesex","Ericales","Myrsinaceae","Lysimachia","Lysimachia quadrifolia",5,1990
"Middlesex","Fabales","Fabaceae","Apios","Apios americana",5,1978
"Middlesex","Fabales","Fabaceae","Desmodium","Desmodium rotundifolium",5,1995
"Middlesex","Fabales","Fabaceae","Tephrosia","Tephrosia virginiana",5,1990
"Middlesex","Fabales","Fabaceae","Trifolium","Trifolium pratense",5,2000
"Middlesex","Fabales","Polygalaceae","Polygala","Polygala verticillata",5,1939
"Middlesex","Fagales","Betulaceae","Betula","Betula populifolia",5,1990
"Middlesex","Gentianales","Apocynaceae","Asclepias","Asclepias tuberosa",5,1984
"Middlesex","Gentianales","Rubiaceae","Galium","Galium triflorum",5,1983
"Middlesex","Geraniales","Geraniaceae","Geranium","Geranium maculatum",5,1976
"Middlesex","Lamiales","Lamiaceae","Lycopus","Lycopus americanus",5,1981
"Middlesex","Lamiales","Lamiaceae","Lycopus","Lycopus virginicus",5,1983
"Middlesex","Lamiales","Lentibulariaceae","Utricularia","Utricularia intermedia",5,2005
"Middlesex","Lamiales","Orobanchaceae","Castilleja","Castilleja coccinea",5,1990
"Middlesex","Lamiales","Scrophulariaceae","Limosella","Limosella subulata",5,1996
"Middlesex","Lamiales","Scrophulariaceae","Veronica","Veronica officinalis",5,1993
"Middlesex","Malpighiales","Hypericaceae","Hypericum","Hypericum canadense",5,1996
"Middlesex","Malpighiales","Podostemaceae","Podostemum","Podostemum ceratophyllum",5,2008
"Middlesex","Malpighiales","Salicaceae","Populus","Populus heterophylla",5,1979
"Middlesex","Malpighiales","Violaceae","Viola","Viola blanda",5,1985
"Middlesex","Malpighiales","Violaceae","Viola","Viola rotundifolia",5,1992
"Middlesex","Myrtales","Onagraceae","Ludwigia","Ludwigia sphaerocarpa",5,1995
"Middlesex","Osmundales","Osmundaceae","Osmunda","Osmunda regalis",5,2008
"Middlesex","Poales","Cyperaceae","Carex","Carex davisii",5,1995
"Middlesex","Poales","Cyperaceae","Carex","Carex lupuliformis",5,2003
"Middlesex","Poales","Cyperaceae","Carex","Carex pensylvanica",5,1983
"Middlesex","Poales","Cyperaceae","Carex","Carex tribuloides",5,1990
"Middlesex","Poales","Cyperaceae","Cyperus","Cyperus inflexus",5,1995
"Middlesex","Poales","Cyperaceae","Eriophorum","Eriophorum virginicum",5,1984
"Middlesex","Poales","Cyperaceae","Rhynchospora","Rhynchospora macrostachya",5,1995
"Middlesex","Poales","Cyperaceae","Schoenoplectus","Schoenoplectus smithii",5,1999
"Middlesex","Poales","Cyperaceae","Schoenoplectus","Schoenoplectus subterminalis",5,2008
"Middlesex","Poales","Cyperaceae","Scirpus","Scirpus atrovirens",5,1981
"Middlesex","Poales","Eriocaulaceae","Eriocaulon","Eriocaulon aquaticum",5,2005
"Middlesex","Poales","Poaceae","Aristida","Aristida dichotoma",5,1986
"Middlesex","Poales","Poaceae","Calamagrostis","Calamagrostis canadensis",5,1990
"Middlesex","Poales","Poaceae","Dichanthelium","Dichanthelium linearifolium",5,1983
"Middlesex","Poales","Poaceae","Glyceria","Glyceria canadensis",5,1979
"Middlesex","Poales","Poaceae","Glyceria","Glyceria striata",5,1985
"Middlesex","Poales","Poaceae","Holcus","Holcus lanatus",5,2001
"Middlesex","Poales","Poaceae","Poa","Poa pratensis",5,1957
"Middlesex","Poales","Poaceae","Tridens","Tridens flavus",5,2007
"Middlesex","Polypodiales","Aspleniaceae","Asplenium","Asplenium montanum",5,1990
"Middlesex","Polypodiales","Dryopteridaceae","Athyrium","Athyrium filix-femina",5,1987
"Middlesex","Polypodiales","Thelypteridaceae","Phegopteris","Phegopteris connectilis",5,1990
"Middlesex","Polypodiales","Thelypteridaceae","Thelypteris","Thelypteris noveboracensis",5,1993
"Middlesex","Polypodiales","Woodsiaceae","Matteuccia","Matteuccia struthiopteris",5,1991
"Middlesex","Ranunculales","Ranunculaceae","Thalictrum","Thalictrum polygamum",5,1984
"Middlesex","Rosales","Rosaceae","Rubus","Rubus allegheniensis",5,1995
"Middlesex","Rosales","Urticaceae","Laportea","Laportea canadensis",5,1980
"Middlesex","Saxifragales","Grossulariaceae","Ribes","Ribes hirtellum",5,1983
"Middlesex","Saxifragales","Haloragaceae","Myriophyllum","Myriophyllum humile",5,2005
"Middlesex","Saxifragales","Haloragaceae","Myriophyllum","Myriophyllum sibiricum",5,2007
"Middlesex","Saxifragales","Saxifragaceae","Micranthes","Micranthes virginiensis",5,2014
"Middlesex","Solanales","Convolvulaceae","Cuscuta","Cuscuta gronovii",5,1992
"Middlesex","Vitales","Vitaceae","Vitis","Vitis aestivalis",5,2001
"Middlesex","Vitales","Vitaceae","Vitis","Vitis riparia",5,1990
"Middlesex","","Alliaceae","Allium","Allium vineale",4,2001
"Middlesex","","Ruscaceae","Maianthemum","Maianthemum canadense",4,1976
"Middlesex","","Ruscaceae","Uvularia","Uvularia sessilifolia",4,1990
"Middlesex","Alismatales","Alismataceae","Sagittaria","Sagittaria rigida",4,1990
"Middlesex","Alismatales","Alismataceae","Sagittaria","Sagittaria subulata",4,2005
"Middlesex","Alismatales","Araceae","Calla","Calla palustris",4,1990
"Middlesex","Alismatales","Potamogetonaceae","Potamogeton","Potamogeton amplifolius",4,2004
"Middlesex","Apiales","Apiaceae","Cicuta","Cicuta maculata",4,1990
"Middlesex","Apiales","Apiaceae","Cryptotaenia","Cryptotaenia canadensis",4,1995
"Middlesex","Apiales","Apiaceae","Sium","Sium suave",4,1983
"Middlesex","Asparagales","Hypoxidaceae","Hypoxis","Hypoxis hirsuta",4,1976
"Middlesex","Asparagales","Iridaceae","Iris","Iris pseudacorus",4,2001
"Middlesex","Asparagales","Orchidaceae","Cypripedium","Cypripedium acaule",4,1976
"Middlesex","Asparagales","Orchidaceae","Peramium","Peramium pubescens",4,1940
"Middlesex","Asterales","Asteraceae","Aster","Aster macrophyllus",4,1940
"Middlesex","Asterales","Asteraceae","Aster","Aster novae-angliae",4,1992
"Middlesex","Asterales","Asteraceae","Aster","Aster novi-belgii",4,1946
"Middlesex","Asterales","Asteraceae","Bidens","Bidens cernua",4,1990
"Middlesex","Asterales","Asteraceae","Bidens","Bidens frondosa",4,1992
"Middlesex","Asterales","Asteraceae","Bidens","Bidens heterodoxa var. monardifolia",4,1932
"Middlesex","Asterales","Asteraceae","Cirsium","Cirsium pumilum",4,1953
"Middlesex","Asterales","Asteraceae","Eutrochium","Eutrochium dubium",4,1990
"Middlesex","Asterales","Asteraceae","Krigia","Krigia virginica",4,1985
"Middlesex","Asterales","Asteraceae","Mikania","Mikania scandens",4,1995
"Middlesex","Asterales","Asteraceae","Solidago","Solidago caesia",4,1992
"Middlesex","Asterales","Asteraceae","Solidago","Solidago juncea",4,1992
"Middlesex","Asterales","Asteraceae","Solidago","Solidago nemoralis",4,1983
"Middlesex","Asterales","Asteraceae","Solidago","Solidago sempervirens",4,1998
"Middlesex","Asterales","Asteraceae","Vernonia","Vernonia noveboracensis",4,1983
"Middlesex","Asterales","Campanulaceae","Lobelia","Lobelia dortmanna",4,2004
"Middlesex","Asterales","Campanulaceae","Lobelia","Lobelia spicata",4,1976
"Middlesex","Asterales","Campanulaceae","Triodanis","Triodanis perfoliata",4,1993
"Middlesex","Brassicales","Brassicaceae","Arabis","Arabis lyrata",4,1983
"Middlesex","Brassicales","Brassicaceae","Cardamine","Cardamine pensylvanica",4,1976
"Middlesex","Caryophyllales","Amaranthaceae","Froelichia","Froelichia gracilis",4,2000
"Middlesex","Caryophyllales","Caryophyllaceae","Saponaria","Saponaria officinalis",4,2007
"Middlesex","Caryophyllales","Caryophyllaceae","Silene","Silene stellata",4,1998
"Middlesex","Caryophyllales","Caryophyllaceae","Spergularia","Spergularia canadensis",4,1992
"Middlesex","Caryophyllales","Phytolaccaceae","Phytolacca","Phytolacca americana",4,2007
"Middlesex","Caryophyllales","Polygonaceae","Polygonum","Polygonum cespitosum",4,1998
"Middlesex","Caryophyllales","Polygonaceae","Rumex","Rumex acetosella",4,2002
"Middlesex","Commelinales","Commelinaceae","Commelina","Commelina communis",4,1989
"Middlesex","Cucurbitales","Cucurbitaceae","Echinocystis","Echinocystis lobata",4,1990
"Middlesex","Cupressales","Cupressaceae","Juniperus","Juniperus communis",4,1998
"Middlesex","Dipsacales","Adoxaceae","Sambucus","Sambucus canadensis",4,1983
"Middlesex","Dipsacales","Adoxaceae","Viburnum","Viburnum lentago",4,1983
"Middlesex","Dipsacales","Adoxaceae","Viburnum","Viburnum rafinesquianum",4,1988
"Middlesex","Dipsacales","Caprifoliaceae","Linnaea","Linnaea borealis",4,1916
"Middlesex","Dipsacales","Caprifoliaceae","Lonicera","Lonicera morrowii",4,2002
"Middlesex","Ericales","Ericaceae","Arctostaphylos","Arctostaphylos uva-ursi",4,1982
"Middlesex","Ericales","Ericaceae","Kalmia","Kalmia angustifolia",4,2008
"Middlesex","Ericales","Ericaceae","Kalmia","Kalmia latifolia",4,1976
"Middlesex","Ericales","Ericaceae","Lyonia","Lyonia ligustrina",4,1976
"Middlesex","Ericales","Primulaceae","Hottonia","Hottonia inflata",4,1991
"Middlesex","Fabales","Fabaceae","Baptisia","Baptisia tinctoria",4,1953
"Middlesex","Fabales","Fabaceae","Lespedeza","Lespedeza frutescens",4,1939
"Middlesex","Fabales","Fabaceae","Trifolium","Trifolium agrarium",4,1976
"Middlesex","Fagales","Betulaceae","Corylus","Corylus cornuta",4,1920
"Middlesex","Gentianales","Apocynaceae","Asclepias","Asclepias purpurascens",4,1909
"Middlesex","Isoetales","Isoetaceae","Isoetes","Isoetes riparia",4,2005
"Middlesex","Lamiales","Lamiaceae","Prunella","Prunella vulgaris",4,1993
"Middlesex","Lamiales","Lamiaceae","Pycnanthemum","Pycnanthemum virginianum",4,1990
"Middlesex","Lamiales","Lamiaceae","Scutellaria","Scutellaria epilobiifolia",4,1990
"Middlesex","Lamiales","Lentibulariaceae","Utricularia","Utricularia inflata",4,1990
"Middlesex","Lamiales","Orobanchaceae","Agalinis","Agalinis maritima",4,1998
"Middlesex","Lamiales","Orobanchaceae","Aureolaria","Aureolaria pedicularia",4,1933
"Middlesex","Lamiales","Verbenaceae","Verbena","Verbena hastata",4,1993
"Middlesex","Liliales","Liliaceae","Lilium","Lilium canadense",4,1976
"Middlesex","Malpighiales","Hypericaceae","Hypericum","Hypericum ellipticum",4,1978
"Middlesex","Malpighiales","Hypericaceae","Hypericum","Hypericum mutilum",4,1990
"Middlesex","Malpighiales","Linaceae","Linum","Linum striatum",4,1929
"Middlesex","Malpighiales","Salicaceae","Salix","Salix rigida",4,1990
"Middlesex","Malpighiales","Salicaceae","Salix","Salix sericea",4,1990
"Middlesex","Malpighiales","Violaceae","Viola","Viola conspersa",4,1984
"Middlesex","Malpighiales","Violaceae","Viola","Viola cucullata",4,1990
"Middlesex","Malpighiales","Violaceae","Viola","Viola fimbriatula",4,1992
"Middlesex","Malpighiales","Violaceae","Viola","Viola pubescens",4,1990
"Middlesex","Malvales","Cistaceae","Helianthemum","Helianthemum canadense",4,1990
