"county","order","family","genus","scientificName","observations","lastcollected"
"Litchfield","Asterales","Asteraceae","Tripleurospermum","Tripleurospermum maritima",1,1998
"Litchfield","Asterales","Asteraceae","Verbesina","Verbesina helianthoides",1,2004
"Litchfield","Asterales","Asteraceae","Vernonia","Vernonia noveboracensis",1,1994
"Litchfield","Asterales","Asteraceae","Xanthium","Xanthium italicum",1,1904
"Litchfield","Asterales","Campanulaceae","Campanula","Campanula medium",1,1915
"Litchfield","Asterales","Campanulaceae","Campanula","Campanula patula",1,1954
"Litchfield","Asterales","Campanulaceae","Specularia","Specularia perfoliata",1,1903
"Litchfield","Boraginales","Boraginaceae","Amsinckia","Amsinckia lycopsoides",1,1903
"Litchfield","Boraginales","Boraginaceae","Cynoglossum","Cynoglossum boreale",1,1916
"Litchfield","Boraginales","Boraginaceae","Cynoglossum","Cynoglossum virginianum",1,1904
"Litchfield","Boraginales","Boraginaceae","Myosotis","Myosotis arvensis",1,1903
"Litchfield","Boraginales","Boraginaceae","Pulmonaria","Pulmonaria saccharata",1,1936
"Litchfield","Brassicales","Brassicaceae","Alliaria","Alliaria officinalis",1,1968
"Litchfield","Brassicales","Brassicaceae","Arabis","Arabis brachycarpa",1,1902
"Litchfield","Brassicales","Brassicaceae","Armoracia","Armoracia armoracia",1,1904
"Litchfield","Brassicales","Brassicaceae","Armoracia","Armoracia rusticana",1,1998
"Litchfield","Brassicales","Brassicaceae","Barbarea","Barbarea stricta",1,1904
"Litchfield","Brassicales","Brassicaceae","Brassica","Brassica campestris",1,1904
"Litchfield","Brassicales","Brassicaceae","Brassica","Brassica juncea",1,1903
"Litchfield","Brassicales","Brassicaceae","Brassica","Brassica napus",1,1903
"Litchfield","Brassicales","Brassicaceae","Bursa","Bursa bursa-pastoris",1,1904
"Litchfield","Brassicales","Brassicaceae","Cardamine","Cardamine concatenata",1,2001
"Litchfield","Brassicales","Brassicaceae","Cardamine","Cardamine flexuosa",1,1905
"Litchfield","Brassicales","Brassicaceae","Cardamine","Cardamine hirsuta",1,2003
"Litchfield","Brassicales","Brassicaceae","Cardamine","Cardamine pratensis var. palustris",1,1953
"Litchfield","Brassicales","Brassicaceae","Cardaria","Cardaria draba",1,1925
"Litchfield","Brassicales","Brassicaceae","Conringia","Conringia orientalis",1,1907
"Litchfield","Brassicales","Brassicaceae","Dentaria","Dentaria diphylla",1,1968
"Litchfield","Brassicales","Brassicaceae","Dentaria","Dentaria multifida",1,1976
"Litchfield","Brassicales","Brassicaceae","Descurainia","Descurainia incisa",1,1910
"Litchfield","Brassicales","Brassicaceae","Descurainia","Descurainia sophia",1,1955
"Litchfield","Brassicales","Brassicaceae","Draba","Draba verna var. aestivalis",1,1937
"Litchfield","Brassicales","Brassicaceae","Erophila","Erophila verna",1,1988
"Litchfield","Brassicales","Brassicaceae","Lepidium","Lepidium draba",1,1934
"Litchfield","Brassicales","Brassicaceae","Lepidium","Lepidium perfoliatum",1,1914
"Litchfield","Brassicales","Brassicaceae","Lepidium","Lepidium sativum",1,1903
"Litchfield","Brassicales","Brassicaceae","Lepidium","Lepidium virginicum",1,2001
"Litchfield","Brassicales","Brassicaceae","Rorippa","Rorippa hispida",1,1904
"Litchfield","Brassicales","Brassicaceae","Rorippa","Rorippa islandica",1,1956
"Litchfield","Brassicales","Capparaceae","Polanisia","Polanisia trachysperma",1,1906
"Litchfield","Caryophyllales","Amaranthaceae","Acnida","Acnida altissima",1,1998
"Litchfield","Caryophyllales","Amaranthaceae","Acnida","Acnida tuberculata",1,1912
"Litchfield","Caryophyllales","Amaranthaceae","Amaranthus","Amaranthus graecizans",1,1903
"Litchfield","Caryophyllales","Amaranthaceae","Amaranthus","Amaranthus powellii",1,1980
"Litchfield","Caryophyllales","Amaranthaceae","Amaranthus","Amaranthus tuberculatus",1,1915
"Litchfield","Caryophyllales","Amaranthaceae","Beta","Beta vulgaris",1,1927
"Litchfield","Caryophyllales","Amaranthaceae","Chenopodium","Chenopodium pratericola",1,1907
"Litchfield","Caryophyllales","Amaranthaceae","Froelichia","Froelichia gracilis",1,1994
"Litchfield","Caryophyllales","Amaranthaceae","Kochia","Kochia scoparia",1,1909
"Litchfield","Caryophyllales","Caryophyllaceae","Agrostemma","Agrostemma githago",1,1903
"Litchfield","Caryophyllales","Caryophyllaceae","Arenaria","Arenaria leptoclados",1,1928
"Litchfield","Caryophyllales","Caryophyllaceae","Cerastium","Cerastium arvense",1,1904
"Litchfield","Caryophyllales","Caryophyllaceae","Cerastium","Cerastium nutans",1,1991
"Litchfield","Caryophyllales","Caryophyllaceae","Dianthus","Dianthus barbatus",1,1904
"Litchfield","Caryophyllales","Caryophyllaceae","Silene","Silene caroliniana",1,1905
"Litchfield","Caryophyllales","Caryophyllaceae","Silene","Silene noctiflora",1,1900
"Litchfield","Caryophyllales","Caryophyllaceae","Silene","Silene pratensis",1,1981
"Litchfield","Caryophyllales","Caryophyllaceae","Silene","Silene stellata",1,1903
"Litchfield","Caryophyllales","Caryophyllaceae","Stellaria","Stellaria borealis var. isophylla",1,1931
"Litchfield","Caryophyllales","Caryophyllaceae","Stellaria","Stellaria pubera",1,1982
"Litchfield","Caryophyllales","Caryophyllaceae","Vaccaria","Vaccaria vaccaria",1,1915
"Litchfield","Caryophyllales","Droseraceae","Drosera","Drosera longifolia",1,1930
"Litchfield","Caryophyllales","Molluginaceae","Mollugo","Mollugo verticillata",1,1903
"Litchfield","Caryophyllales","Phytolaccaceae","Phytolacca","Phytolacca decandra",1,1904
"Litchfield","Caryophyllales","Polygonaceae","Fagopyrum","Fagopyrum fagopyrum",1,1906
"Litchfield","Caryophyllales","Polygonaceae","Fallopia","Fallopia japonica",1,2013
"Litchfield","Caryophyllales","Polygonaceae","Persicaria","Persicaria perfoliata",1,2007
"Litchfield","Caryophyllales","Polygonaceae","Polygonum","Polygonum acre",1,1913
"Litchfield","Caryophyllales","Polygonaceae","Polygonum","Polygonum hydropiperoides",1,2002
"Litchfield","Caryophyllales","Polygonaceae","Polygonum","Polygonum lapathifolium",1,1931
"Litchfield","Caryophyllales","Polygonaceae","Polygonum","Polygonum persicaria",1,1968
"Litchfield","Caryophyllales","Polygonaceae","Polygonum","Polygonum sachalinense",1,2002
"Litchfield","Caryophyllales","Polygonaceae","Polygonum","Polygonum sagittatum",1,2006
"Litchfield","Caryophyllales","Polygonaceae","Rumex","Rumex hastatulus",1,1973
"Litchfield","Caryophyllales","Polygonaceae","Rumex","Rumex mexicanus",1,1946
"Litchfield","Caryophyllales","Polygonaceae","Rumex","Rumex salicifolius",1,1910
"Litchfield","Caryophyllales","Polygonaceae","Tovara","Tovara virginiana",1,1968
"Litchfield","Caryophyllales","Portulacaceae","Portulaca","Portulaca oleracea",1,1904
"Litchfield","Commelinales","Pontederiaceae","Eichhornia","Eichhornia crassipes",1,1997
"Litchfield","Commelinales","Pontederiaceae","Zosterella","Zosterella dubia",1,2004
"Litchfield","Cornales","Cornaceae","Cornus","Cornus kousa",1,2008
"Litchfield","Cornales","Cornaceae","Cornus","Cornus obliqua",1,1957
"Litchfield","Cornales","Hydrangeaceae","Hydrangea","Hydrangea arborescens",1,1973
"Litchfield","Cupressales","Cupressaceae","Chamaecyparis","Chamaecyparis thyoides",1,1988
"Litchfield","Dioscoreales","Dioscoreaceae","Dioscorea","Dioscorea oppositifolia",1,2003
"Litchfield","Dipsacales","Adoxaceae","Sambucus","Sambucus racemosa",1,1933
"Litchfield","Dipsacales","Adoxaceae","Viburnum","Viburnum acerifolium var. acerifolium",1,1951
"Litchfield","Dipsacales","Caprifoliaceae","Diervilla","Diervilla diervilla",1,1906
"Litchfield","Dipsacales","Caprifoliaceae","Kolkwitzia","Kolkwitzia amabilis",1,1999
"Litchfield","Dipsacales","Caprifoliaceae","Lonicera","Lonicera caerulea",1,1993
"Litchfield","Dipsacales","Caprifoliaceae","Lonicera","Lonicera tartarica",1,1973
"Litchfield","Dipsacales","Caprifoliaceae","Lonicera","Lonicera xylosteum",1,2000
"Litchfield","Dipsacales","Caprifoliaceae","Symphoricarpos","Symphoricarpos orbiculatus",1,1928
"Litchfield","Dipsacales","Caprifoliaceae","Symphoricarpos","Symphoricarpos symphoricarpos",1,1904
"Litchfield","Dipsacales","Caprifoliaceae","Symphoricarpos","Symphoricarpos vulgaris",1,1889
"Litchfield","Dipsacales","Caprifoliaceae","Triosteum","Triosteum perfoliatum",1,1903
"Litchfield","Equisetales","Equisetaceae","Equisetum","Equisetum trachyodon",1,1990
"Litchfield","Ericales","Empetraceae","Ceratiola","Ceratiola ericoides",1,1985
"Litchfield","Ericales","Ericaceae","Chamaedaphne","Chamaedaphne calyculata var. angustifolia",1,1996
"Litchfield","Ericales","Ericaceae","Chimaphila","Chimaphila umbellata",1,1903
"Litchfield","Ericales","Ericaceae","Gaylussacia","Gaylussacia frondosa",1,1917
"Litchfield","Ericales","Ericaceae","Gaylussacia","Gaylussacia resinosa",1,1904
"Litchfield","Ericales","Ericaceae","Ledum","Ledum groenlandicum",1,1997
"Litchfield","Ericales","Ericaceae","Moneses","Moneses grandiflora",1,1904
"Litchfield","Ericales","Ericaceae","Monotropa","Monotropa hypopitys",1,1904
"Litchfield","Ericales","Ericaceae","Monotropa","Monotropa lanuginosa",1,1928
"Litchfield","Ericales","Ericaceae","Oxydendrum","Oxydendrum arboreum",1,1990
"Litchfield","Ericales","Ericaceae","Pyrola","Pyrola americana",1,1909
"Litchfield","Ericales","Ericaceae","Rhododendron","Rhododendron periclymenoides",1,2000
"Litchfield","Ericales","Ericaceae","Rhododendron","Rhododendron prinophyllum",1,1999
"Litchfield","Ericales","Ericaceae","Rhododendron","Rhododendron viscosum",1,1930
"Litchfield","Ericales","Ericaceae","Vaccinium","Vaccinium nigrum",1,1907
"Litchfield","Ericales","Ericaceae","Vaccinium","Vaccinium pallidum",1,1992
"Litchfield","Ericales","Myrsinaceae","Lysimachia","Lysimachia clethroides",1,NA
"Litchfield","Ericales","Myrsinaceae","Lysimachia","Lysimachia fortunei",1,1959
"Litchfield","Ericales","Myrsinaceae","Trientalis","Trientalis americana",1,1904
"Litchfield","Ericales","Myrsinaceae","Trientalis","Trientalis borealis",1,1981
"Litchfield","Ericales","Polemoniaceae","Phlox","Phlox stellaria",1,1907
"Litchfield","Ericales","Polemoniaceae","Phlox","Phlox subulata",1,1904
"Litchfield","Ericales","Polemoniaceae","Polemonium","Polemonium reptans",1,1970
"Litchfield","Ericales","Styracaceae","Halesia","Halesia carolina",1,2000
"Litchfield","Fabales","Fabaceae","Amorpha","Amorpha canescens",1,1988
"Litchfield","Fabales","Fabaceae","Amphicarpaea","Amphicarpaea comosa",1,1903
"Litchfield","Fabales","Fabaceae","Apios","Apios tuberosa",1,1904
"Litchfield","Fabales","Fabaceae","Baptisia","Baptisia tinctoria",1,1904
"Litchfield","Fabales","Fabaceae","Cladrastis","Cladrastis lutea",1,1982
"Litchfield","Fabales","Fabaceae","Desmodium","Desmodium bracteosum",1,1901
"Litchfield","Fabales","Fabaceae","Desmodium","Desmodium glabellum",1,1992
"Litchfield","Fabales","Fabaceae","Desmodium","Desmodium grandiflorum",1,1933
"Litchfield","Fabales","Fabaceae","Desmodium","Desmodium laevigatum",1,1903
"Litchfield","Fabales","Fabaceae","Desmodium","Desmodium nudiflorum",1,1981
"Litchfield","Fabales","Fabaceae","Lespedeza","Lespedeza nuttallii",1,1926
"Litchfield","Fabales","Fabaceae","Meibomia","Meibomia canadensis",1,1903
"Litchfield","Fabales","Fabaceae","Meibomia","Meibomia michauxii",1,1903
"Litchfield","Fabales","Fabaceae","Robinia","Robinia viscosa",1,1905
"Litchfield","Fabales","Fabaceae","Trifolium","Trifolium aureum",1,2011
"Litchfield","Fabales","Fabaceae","Trifolium","Trifolium dubium",1,1981
"Litchfield","Fabales","Fabaceae","Trifolium","Trifolium hybridum",1,1903
"Litchfield","Fabales","Fabaceae","Trifolium","Trifolium incarnatum",1,1912
"Litchfield","Fabales","Fabaceae","Trifolium","Trifolium repens",1,1904
"Litchfield","Fabales","Fabaceae","Vicia","Vicia tetrasperma",1,1981
"Litchfield","Fabales","Polygalaceae","Polygala","Polygala sanguinea",1,1991
"Litchfield","Fabales","Polygalaceae","Polygala","Polygala viridescens",1,1907
"Litchfield","Fagales","Betulaceae","Alnus","Alnus rugosa var. americana",1,1903
"Litchfield","Fagales","Betulaceae","Betula","Betula caerulea",1,1989
"Litchfield","Fagales","Betulaceae","Betula","Betula glandulosa",1,1904
"Litchfield","Fagales","Betulaceae","Betula","Betula lutea",1,1991
"Litchfield","Fagales","Fagaceae","Fagus","Fagus americana",1,1904
"Litchfield","Fagales","Fagaceae","Fagus","Fagus ferruginea",1,1906
"Litchfield","Fagales","Fagaceae","Quercus","Quercus platanoides",1,1905
"Litchfield","Fagales","Fagaceae","Quercus","Quercus stellata",1,1914
"Litchfield","Fagales","Juglandaceae","Carya","Carya cordiformis",1,1998
"Litchfield","Fagales","Juglandaceae","Carya","Carya ovata",1,1904
"Litchfield","Fagales","Juglandaceae","Hicoria","Hicoria glabra",1,1905
"Litchfield","Fagales","Myricaceae","Myrica","Myrica pensylvanica",1,1977
"Litchfield","Gentianales","Apocynaceae","Apocynum","Apocynum medium",1,1918
"Litchfield","Gentianales","Apocynaceae","Asclepias","Asclepias obtusifolia",1,1895
"Litchfield","Gentianales","Apocynaceae","Asclepias","Asclepias phytolaccoides",1,1904
"Litchfield","Gentianales","Apocynaceae","Cynanchum","Cynanchum vincetoxicum",1,1970
"Litchfield","Gentianales","Rubiaceae","Galium","Galium claytonii",1,1904
"Litchfield","Gentianales","Rubiaceae","Galium","Galium erectum",1,1904
"Litchfield","Geraniales","Geraniaceae","Geranium","Geranium bicknellii",1,1913
"Litchfield","Geraniales","Geraniaceae","Geranium","Geranium carolinianum",1,1905
"Litchfield","Isoetales","Isoetaceae","Isoetes","Isoetes eatonii",1,1931
"Litchfield","Isoetales","Isoetaceae","Isoetes","Isoetes riparia",1,2002
"Litchfield","Lamiales","Lamiaceae","Ajuga","Ajuga reptans",1,1997
"Litchfield","Lamiales","Lamiaceae","Ballota","Ballota nigra",1,1981
"Litchfield","Lamiales","Lamiaceae","Dracocephalum","Dracocephalum parviflorum",1,1907
"Litchfield","Lamiales","Lamiaceae","Elsholtzia","Elsholtzia ciliata",1,2004
"Litchfield","Lamiales","Lamiaceae","Hyssopus","Hyssopus officinalis",1,1904
"Litchfield","Lamiales","Lamiaceae","Lamium","Lamium purpureum",1,1895
"Litchfield","Lamiales","Lamiaceae","Lycopus","Lycopus communis",1,1906
"Litchfield","Lamiales","Lamiaceae","Melissa","Melissa officinalis",1,1918
"Litchfield","Lamiales","Lamiaceae","Mentha","Mentha canadensis",1,1903
"Litchfield","Lamiales","Lamiaceae","Mentha","Mentha citrata",1,1904
"Litchfield","Lamiales","Lamiaceae","Mentha","Mentha gentilis",1,1906
"Litchfield","Lamiales","Lamiaceae","Mentha","Mentha spicata",1,1904
"Litchfield","Lamiales","Lamiaceae","Mentha","Mentha viridis",1,1898
"Litchfield","Lamiales","Lamiaceae","Monarda","Monarda media",1,1930
"Litchfield","Lamiales","Lamiaceae","Monarda","Monarda mollis",1,1916
"Litchfield","Lamiales","Lamiaceae","Pycnanthemum","Pycnanthemum incanum",1,1992
"Litchfield","Lamiales","Lamiaceae","Pycnanthemum","Pycnanthemum verticillatum",1,1994
"Litchfield","Lamiales","Lamiaceae","Scutellaria","Scutellaria integrifolia",1,1895
"Litchfield","Lamiales","Lamiaceae","Scutellaria","Scutellaria parvula",1,1906
"Litchfield","Lamiales","Lamiaceae","Teucrium","Teucrium canadense var. virginicum",1,1929
"Litchfield","Lamiales","Lamiaceae","Teucrium","Teucrium occidentale",1,1907
"Litchfield","Lamiales","Linderniaceae","Lindernia","Lindernia anagallidea",1,2001
"Litchfield","Lamiales","Oleaceae","Forsythia","Forsythia viridissima",1,1973
"Litchfield","Lamiales","Oleaceae","Fraxinus","Fraxinus sambucifolia",1,1893
"Litchfield","Lamiales","Oleaceae","Ligustrum","Ligustrum sinense",1,2002
"Litchfield","Lamiales","Orobanchaceae","Agalinis","Agalinis purpurea",1,1984
"Litchfield","Lamiales","Paulowniaceae","Paulownia","Paulownia tomentosa",1,2013
"Litchfield","Lamiales","Plantaginaceae","Linaria","Linaria dalmatica",1,1991
"Litchfield","Lamiales","Plantaginaceae","Linaria","Linaria linaria",1,1903
"Litchfield","Lamiales","Plantaginaceae","Linaria","Linaria purpurea",1,1998
"Litchfield","Lamiales","Plantaginaceae","Penstemon","Penstemon penstemon",1,1903
"Litchfield","Lamiales","Plantaginaceae","Plantago","Plantago pusilla",1,1991
"Litchfield","Lamiales","Plantaginaceae","Veronica","Veronica officinalis",1,1998
"Litchfield","Lamiales","Scrophulariaceae","Digitalis","Digitalis lutea",1,2000
"Litchfield","Lamiales","Scrophulariaceae","Gerardia","Gerardia virginica",1,1916
"Litchfield","Lamiales","Scrophulariaceae","Mimulus","Mimulus ringens",1,2000
"Litchfield","Lamiales","Scrophulariaceae","Verbascum","Verbascum blattaria",1,1903
"Litchfield","Lamiales","Scrophulariaceae","Veronica","Veronica brittonii",1,1930
"Litchfield","Lamiales","Scrophulariaceae","Veronica","Veronica persica",1,1983
"Litchfield","Lamiales","Scrophulariaceae","Veronica","Veronica teucrium",1,1908
"Litchfield","Lamiales","Verbenaceae","Verbena","Verbena bracteosa",1,1925
"Litchfield","Lamiales","Verbenaceae","Verbena","Verbena stricta",1,1925
"Litchfield","Lecanorales","Cladoniaceae","Cladina","Cladonia rangiferina",1,1970
"Litchfield","Lecanorales","Cladoniaceae","Cladonia","Cladonia arbuscula",1,1972
"Litchfield","Lecanorales","Cladoniaceae","Cladonia","Cladonia cariosa",1,1976
"Litchfield","Lecanorales","Cladoniaceae","Cladonia","Cladonia furcata",1,1967
"Litchfield","Lecanorales","Cladoniaceae","Cladonia","Cladonia scabriuscula",1,1970
"Litchfield","Lecanorales","Cladoniaceae","Cladonia","Cladonia subtenuis",1,1972
"Litchfield","Liliales","Liliaceae","Lilium","Lilium lancifolium",1,1998
"Litchfield","Liliales","Liliaceae","Lilium","Lilium philadelphicum",1,1904
"Litchfield","Liliales","Melanthiaceae","Stenanthium","Stenanthium gramineum",1,1981
"Litchfield","Lycopodiales","Lycopodiaceae","Lycopodium","Lycopodium inundatum",1,1984
"Litchfield","Lycopodiales","Lycopodiaceae","Spinulum","Spinulum annotinum",1,1993
"Litchfield","Malpighiales","Clusiaceae","Sarothra","Sarothra gentianoides",1,1907
"Litchfield","Malpighiales","Elatinaceae","Elatine","Elatine americana",1,1904
"Litchfield","Malpighiales","Euphorbiaceae","Acalypha","Acalypha gracilens",1,1952
"Litchfield","Malpighiales","Euphorbiaceae","Chamaesyce","Chamaesyce maculata",1,1925
"Litchfield","Malpighiales","Euphorbiaceae","Chamaesyce","Chamaesyce preslii",1,1928
"Litchfield","Malpighiales","Euphorbiaceae","Chamaesyce","Chamaesyce vermiculata",1,1928
"Litchfield","Malpighiales","Euphorbiaceae","Euphorbia","Euphorbia maculata",1,1903
"Litchfield","Malpighiales","Euphorbiaceae","Euphorbia","Euphorbia nutans",1,1903
"Litchfield","Malpighiales","Euphorbiaceae","Euphorbia","Euphorbia supina",1,1983
"Litchfield","Malpighiales","Hypericaceae","Hypericum","Hypericum adpressum",1,1971
"Litchfield","Malpighiales","Hypericaceae","Hypericum","Hypericum boreale",1,1975
"Litchfield","Malpighiales","Hypericaceae","Hypericum","Hypericum maculatum",1,1903
"Litchfield","Malpighiales","Hypericaceae","Hypericum","Hypericum spathulatum",1,1988
"Litchfield","Malpighiales","Linaceae","Linum","Linum usitatissimum",1,1904
"Litchfield","Malpighiales","Salicaceae","Populus","Populus dilatata",1,1905
"Litchfield","Malpighiales","Salicaceae","Populus","Populus heterophylla",1,2001
"Litchfield","Malpighiales","Salicaceae","Populus","Populus italica",1,1929
"Litchfield","Malpighiales","Salicaceae","Populus","Populus tremuloides",1,1905
"Litchfield","Malpighiales","Salicaceae","Salix","Salix amygdaloides",1,1904
"Litchfield","Malpighiales","Salicaceae","Salix","Salix babylonica",1,1971
"Litchfield","Malpighiales","Salicaceae","Salix","Salix fragilis",1,1903
"Litchfield","Malpighiales","Salicaceae","Salix","Salix interior",1,1976
"Litchfield","Malpighiales","Salicaceae","Salix","Salix petiolaris",1,2003
"Litchfield","Malpighiales","Violaceae","Viola","Viola adunca",1,1904
"Litchfield","Malpighiales","Violaceae","Viola","Viola bissellii",1,1983
"Litchfield","Malpighiales","Violaceae","Viola","Viola conturbata",1,1984
"Litchfield","Malpighiales","Violaceae","Viola","Viola labradorica",1,1904
"Litchfield","Malpighiales","Violaceae","Viola","Viola lanceolata",1,1904
"Litchfield","Malpighiales","Violaceae","Viola","Viola malteana",1,1954
"Litchfield","Malpighiales","Violaceae","Viola","Viola pectinata",1,1983
"Litchfield","Malpighiales","Violaceae","Viola","Viola pedata",1,1908
"Litchfield","Malpighiales","Violaceae","Viola","Viola tricolor",1,1904
"Litchfield","Malvales","Malvaceae","Abutilon","Abutilon abutilon",1,1904
"Litchfield","Malvales","Malvaceae","Abutilon","Abutilon striatum",1,1903
"Litchfield","Malvales","Malvaceae","Abutilon","Abutilon theophrasti",1,1937
"Litchfield","Malvales","Malvaceae","Hibiscus","Hibiscus trionum",1,1907
"Litchfield","Malvales","Malvaceae","Malva","Malva neglecta",1,1977
"Litchfield","Malvales","Malvaceae","Malva","Malva rotundifolia",1,1904
"Litchfield","Malvales","Malvaceae","Sida","Sida glutinosa",1,1949
"Litchfield","Malvales","Malvaceae","Tilia","Tilia heterophylla",1,1953
"Litchfield","Myrtales","Lythraceae","Trapa","Trapa natans",1,2002
"Litchfield","Myrtales","Melastomataceae","Rhexia","Rhexia virginica",1,1927
"Litchfield","Myrtales","Onagraceae","Circaea","Circaea latifolia",1,1930
"Litchfield","Myrtales","Onagraceae","Clarkia","Clarkia pulchella",1,1915
"Litchfield","Myrtales","Onagraceae","Epilobium","Epilobium lineare",1,1903
"Litchfield","Myrtales","Onagraceae","Oenothera","Oenothera linearis",1,1919
"Litchfield","Nymphaeales","Nymphaeaceae","Nuphar","Nuphar minima",1,1898
"Litchfield","Nymphaeales","Nymphaeaceae","Nymphaea","Nymphaea tuberosa",1,1925
"Litchfield","Ophioglossales","Ophioglossaceae","Botrychium","Botrychium obliquum",1,1916
"Litchfield","Oxalidales","Oxalidaceae","Oxalis","Oxalis cymosa",1,1903
"Litchfield","Oxalidales","Oxalidaceae","Oxalis","Oxalis filipes",1,1902
"Litchfield","Pinales","Pinaceae","Larix","Larix decidua",1,1973
"Litchfield","Pinales","Pinaceae","Picea","Picea abies",1,1975
"Litchfield","Pinales","Pinaceae","Pinus","Pinus serotina",1,1998
"Litchfield","Piperales","Aristolochiaceae","Asarum","Asarum canadense var. acuminatum",1,1927
"Litchfield","Piperales","Saururaceae","Houttuynia","Houttuynia cordata",1,2002
"Litchfield","Poales","Cyperaceae","Carex","Carex abacta",1,1906
"Litchfield","Poales","Cyperaceae","Carex","Carex alopecoidea",1,1985
"Litchfield","Poales","Cyperaceae","Carex","Carex asa-grayi",1,1905
"Litchfield","Poales","Cyperaceae","Carex","Carex backii",1,1992
"Litchfield","Poales","Cyperaceae","Carex","Carex convoluta",1,1969
"Litchfield","Poales","Cyperaceae","Carex","Carex crawfordii",1,1908
"Litchfield","Poales","Cyperaceae","Carex","Carex debilis var. interjecta",1,1931
"Litchfield","Poales","Cyperaceae","Carex","Carex flacca",1,1993
"Litchfield","Poales","Cyperaceae","Carex","Carex hirta",1,1994
"Litchfield","Poales","Cyperaceae","Carex","Carex incomperta",1,1971
"Litchfield","Poales","Cyperaceae","Carex","Carex molesta",1,1997
"Litchfield","Poales","Cyperaceae","Carex","Carex pedicellata",1,1904
"Litchfield","Poales","Cyperaceae","Carex","Carex pellita",1,1993
"Litchfield","Poales","Cyperaceae","Carex","Carex pubescens",1,1903
"Litchfield","Poales","Cyperaceae","Carex","Carex striatula",1,1936
"Litchfield","Poales","Cyperaceae","Carex","Carex vestita",1,1970
"Litchfield","Poales","Cyperaceae","Cyperus","Cyperus erythrorhizos",1,1998
"Litchfield","Poales","Cyperaceae","Cyperus","Cyperus esculentus",1,1955
"Litchfield","Poales","Cyperaceae","Cyperus","Cyperus ovularis",1,1957
"Litchfield","Poales","Cyperaceae","Dulichium","Dulichium spathaceum",1,1894
"Litchfield","Poales","Cyperaceae","Eleocharis","Eleocharis melanocarpa",1,1929
"Litchfield","Poales","Cyperaceae","Eriophorum","Eriophorum callitrix",1,1929
"Litchfield","Poales","Cyperaceae","Eriophorum","Eriophorum vaginatum",1,1899
"Litchfield","Poales","Cyperaceae","Fimbristylis","Fimbristylis autumnalis",1,1991
"Litchfield","Poales","Cyperaceae","Schoenoplectus","Schoenoplectus americanus",1,1906
"Litchfield","Poales","Cyperaceae","Schoenoplectus","Schoenoplectus lacustris",1,1904
"Litchfield","Poales","Cyperaceae","Schoenoplectus","Schoenoplectus smithii",1,1931
"Litchfield","Poales","Cyperaceae","Schoenoplectus","Schoenoplectus tabernaemontani",1,1975
"Litchfield","Poales","Cyperaceae","Scirpus","Scirpus acutus",1,1931
"Litchfield","Poales","Cyperaceae","Scirpus","Scirpus expansus",1,1985
"Litchfield","Poales","Cyperaceae","Scirpus","Scirpus fluviatilis",1,1998
"Litchfield","Poales","Cyperaceae","Scirpus","Scirpus georgianus",1,1906
"Litchfield","Poales","Cyperaceae","Scirpus","Scirpus hattorianus",1,1996
"Litchfield","Poales","Cyperaceae","Scirpus","Scirpus microcarpus",1,1991
"Litchfield","Poales","Cyperaceae","Scirpus","Scirpus pedicellatus",1,1915
"Litchfield","Poales","Cyperaceae","Scirpus","Scirpus subterminalis",1,1984
"Litchfield","Poales","Cyperaceae","Stenophyllus","Stenophyllus capillaris",1,1904
"Litchfield","Poales","Juncaceae","Juncus","Juncus marginatus",1,1975
"Litchfield","Poales","Juncaceae","Juncus","Juncus militaris",1,1994
"Litchfield","Poales","Juncaceae","Juncus","Juncus secundus",1,1906
"Litchfield","Poales","Juncaceae","Luzula","Luzula echinata",1,1998
"Litchfield","Poales","Poaceae","Agrostis","Agrostis capillaris",1,1926
"Litchfield","Poales","Poaceae","Agrostis","Agrostis stolonifera",1,1998
"Litchfield","Poales","Poaceae","Agrostis","Agrostis tenuis",1,1971
"Litchfield","Poales","Poaceae","Alopecurus","Alopecurus geniculatus",1,1909
"Litchfield","Poales","Poaceae","Andropogon","Andropogon furcatus",1,1903
"Litchfield","Poales","Poaceae","Aristida","Aristida longespica",1,1999
"Litchfield","Poales","Poaceae","Avena","Avena pubescens",1,1910
"Litchfield","Poales","Poaceae","Beckmannia","Beckmannia syzigachne",1,1980
"Litchfield","Poales","Poaceae","Bromus","Bromus dudleyi",1,1984
"Litchfield","Poales","Poaceae","Calamagrostis","Calamagrostis cinnoides",1,1905
"Litchfield","Poales","Poaceae","Calamagrostis","Calamagrostis inexpansa",1,1990
"Litchfield","Poales","Poaceae","Cinna","Cinna pendula",1,1903
"Litchfield","Poales","Poaceae","Danthonia","Danthonia allenii",1,1985
"Litchfield","Poales","Poaceae","Deschampsia","Deschampsia caespitosa",1,1996
"Litchfield","Poales","Poaceae","Dichanthelium","Dichanthelium boreale",1,1985
"Litchfield","Poales","Poaceae","Dichanthelium","Dichanthelium ovale",1,1991
"Litchfield","Poales","Poaceae","Dichanthelium","Dichanthelium polyanthes",1,1972
"Litchfield","Poales","Poaceae","Dichanthelium","Dichanthelium subvillosum",1,1930
"Litchfield","Poales","Poaceae","Dichanthelium","Dichanthelium villosissimum",1,1909
"Litchfield","Poales","Poaceae","Dichanthelium","Dichanthelium xanthophysum",1,1957
